RMSE,Num_Points,Density,LBP,Class
0.14475410248010714,10,0.08,42,51
0.0640341999765569,5,0.04,3,51
0.022674347992479332,7,0.056,14,51
0.08747620073962649,9,0.072,35,51
1.4748735708280947e-06,3,0.024,50,51
3.9547137481571116e-05,4,0.032,38,51
2.378372569259805e-07,3,0.024,60,51
2.442671114266659e-07,3,0.024,61,51
0.11686791367652666,12,0.096,14,51
0.054008360794251385,15,0.12,39,51
0.08871857539515325,10,0.08,18,51
0.10583436774684755,8,0.064,51,51
2.995431823341482e-05,5,0.04,60,51
1.7003098011040646e-07,3,0.024,3,51
1.3293608927792268e-07,3,0.024,61,51
0.08378698407689586,16,0.128,32,51
0.1613280878638742,32,0.256,32,51
0.16268939120897666,33,0.264,23,51
0.12243881043778133,13,0.104,23,51
0.13128598224320165,44,0.352,44,51
0.16014314434290636,65,0.52,57,51
0.15461981856882046,30,0.24,0,51
0.05106664377705113,6,0.048,40,51
7.617573369361314e-05,6,0.048,15,51
0.10608699857059609,17,0.136,38,51
0.09293956904590966,9,0.072,36,51
0.03501496492837956,5,0.04,51,51
0.0967180544747705,8,0.064,63,51
0.16345362468819438,26,0.208,47,51
0.10416599868054893,13,0.104,6,51
0.12089986209184046,35,0.28,13,51
1.5800452072648832e-07,3,0.024,60,51
0.16803046087644827,16,0.128,47,51
0.2633989444453613,47,0.376,54,51
0.18498261406611746,113,0.904,5,51
0.20108462516149606,63,0.504,18,51
0.11482509745503017,39,0.312,0,51
0.09952725964450716,15,0.12,24,51
0.1188017662184132,4,0.032,63,51
0.10340134897759033,15,0.12,33,51
0.1217124004334391,63,0.504,26,51
0.14726065425287344,26,0.208,49,51
0.19469677881868921,76,0.608,4,51
0.11408511733001628,55,0.44,45,51
0.13290320588299,81,0.648,26,51
0.1346408194647953,10,0.08,16,51
0.1962824817165979,158,1.264,63,51
0.2069422929345164,77,0.616,0,51
0.17924257588433623,157,1.256,41,51
0.1823764060847588,191,1.528,1,51
0.208139883976995,32,0.256,63,51
0.18196537427721543,88,0.704,33,51
0.10108745969133279,24,0.192,1,51
0.12248164861587978,7,0.056,54,51
0.09673100185710772,22,0.176,22,51
0.16905967190362803,210,1.68,62,51
0.18305001800455586,289,2.312,48,51
0.17040882887186784,291,2.328,13,51
0.20277076122675297,161,1.288,12,51
0.18943170839967438,333,2.664,55,51
0.1651679931024157,130,1.04,45,51
0.18055114817915097,7,0.056,63,51
0.06355484319206571,8,0.064,8,51
0.0646669439325384,24,0.192,39,51
0.1351889669322172,22,0.176,2,51
7.041344011563903e-08,3,0.024,7,51
0.16856322585329583,32,0.256,58,51
0.12451235701359425,17,0.136,29,51
0.2280991059362248,276,2.208,47,51
0.17406622823540596,241,1.928,57,51
0.17305219619706388,355,2.84,25,51
0.2043772381138927,424,3.392,63,51
0.14384594115540253,234,1.872,28,51
0.14221152923387098,31,0.248,29,51
0.007460442721740794,4,0.032,5,51
0.08133137251127316,39,0.312,9,51
0.16569629989262544,139,1.112,60,51
0.17196711408011373,24,0.192,32,51
0.08032851829191844,9,0.072,20,51
0.10268544095254468,19,0.152,63,51
0.030693974159164753,4,0.032,45,51
0.07536039500859221,15,0.12,24,51
0.053106082680321354,20,0.16,2,51
0.21030117390901182,100,0.8,13,51
0.22930380106531129,761,6.088,6,51
0.16355570904666358,356,2.848,39,51
0.16944973806573882,635,5.08,55,51
0.16002353696383767,310,2.48,62,51
0.20705399934918015,192,1.536,47,51
0.026429476921333673,8,0.064,27,51
0.17820858978960663,12,0.096,31,51
4.076211859012766e-05,4,0.032,51,51
0.06601776743187748,8,0.064,20,51
0.08591882665114639,27,0.216,59,51
0.12889499780415217,56,0.448,61,51
0.09703096554488734,8,0.064,47,51
0.08385927998672084,11,0.088,3,51
0.12227994246208779,22,0.176,32,51
0.26731714648380434,480,3.84,15,51
0.24204519978806588,565,4.52,17,51
0.13956639382978778,435,3.48,3,51
0.17828581547206246,549,4.392,12,51
0.22008145668338938,459,3.672,5,51
0.17874624136964695,137,1.096,47,51
0.17179114078888255,58,0.464,36,51
0.16684163536018434,40,0.32,33,51
0.1950506109712,68,0.544,7,51
0.009642762090722469,4,0.032,2,51
0.19149750189389128,15,0.12,11,51
0.29056221732954246,44,0.352,51,51
0.19317793394562918,15,0.12,49,51
0.12301192751764187,15,0.12,0,51
0.20751839638189568,164,1.312,27,51
0.10182056784199982,96,0.768,61,51
0.20841992699725911,419,3.352,42,51
0.19542860127173362,863,6.904,10,51
0.2190693801265629,888,7.104,2,51
0.1971034542186274,254,2.032,22,51
0.17310651597678248,91,0.728,13,51
0.11818056714518756,10,0.08,23,51
0.15002444086476563,16,0.128,52,51
0.013028596167736394,4,0.032,63,51
0.09380592326001608,10,0.08,60,51
0.29217002273320497,20,0.16,20,51
0.32210934886210696,110,0.88,6,51
0.2338205852146131,16,0.128,47,51
0.0769772114755776,16,0.128,62,51
0.09774093667888448,29,0.232,49,51
0.030431341058033336,4,0.032,24,51
0.24377857955758725,66,0.528,37,51
0.20266394215996733,704,5.632,58,51
0.20604507100233405,549,4.392,8,51
0.12836483259059983,37,0.296,48,51
0.01589186007028185,15,0.12,47,51
0.21906166386005657,1805,14.44,28,51
0.17400249031479523,632,5.056,14,51
0.21712805757422707,487,3.896,63,51
0.2091634668546526,120,0.96,11,51
0.014984548703537798,4,0.032,1,51
0.22220756536261926,12,0.096,12,51
0.24737797422793123,43,0.344,6,51
0.06930288244611935,30,0.24,46,51
0.09709224714473565,23,0.184,11,51
0.17389211291248433,24,0.192,63,51
0.13388539903103472,18,0.144,47,51
0.14132479900196612,11,0.088,4,51
2.3427307649370735e-08,3,0.024,3,51
0.09925202844821866,12,0.096,36,51
0.12790349349091867,42,0.336,47,51
0.14641656406140735,119,0.952,57,51
0.2005018957455558,357,2.856,61,51
0.22234234137376402,777,6.216,25,51
0.1955951850024218,188,1.504,59,51
0.11094584891439709,73,0.584,54,51
0.2225486697501147,2193,17.544,59,51
0.1669183853395878,753,6.024,35,51
0.2095094138939587,610,4.88,56,51
0.17744956467800446,90,0.72,49,51
0.18621556126845182,190,1.52,18,51
7.12702254191898e-08,3,0.024,0,51
0.11323470346725976,12,0.096,42,51
0.11073365872144995,18,0.144,41,51
0.13177291344485648,14,0.112,32,51
0.11529465826697478,26,0.208,0,51
0.08214580907898138,32,0.256,50,51
0.1191942324852936,56,0.448,46,51
0.16452494393481817,61,0.488,44,51
0.17965916115930475,69,0.552,47,51
0.21267551626881664,717,5.736,63,51
0.1777202243704157,704,5.632,58,51
0.16892556948043966,784,6.272,61,51
0.11023117126701884,188,1.504,7,51
0.19190327006973149,2187,17.496,54,51
0.23564884868070723,377,3.016,3,51
0.21833334592476064,417,3.336,55,51
0.18790447473324004,286,2.288,27,51
0.1525901432224085,64,0.512,61,51
0.09090311321253153,44,0.352,10,51
0.0971989829579072,18,0.144,14,51
0.11830979361710478,32,0.256,28,51
0.12198367528872814,40,0.32,33,51
0.13498602139890906,178,1.424,60,51
0.16688484973960674,374,2.992,56,51
0.14626161714973374,473,3.784,63,51
0.12634280775451323,1030,8.24,3,51
0.08900184817882759,726,5.808,34,51
0.08016667281281288,524,4.192,31,51
0.05081678846207404,49,0.392,1,51
0.07071080117096355,42,0.336,46,51
0.18523915392027007,969,7.752,63,51
0.26889080725477743,854,6.832,62,51
0.25739638653733254,461,3.688,12,51
0.1858164922701053,24,0.192,7,51
0.16898429907017004,77,0.616,49,51
0.12072399321534792,10,0.08,46,51
0.18522876911239608,54,0.432,60,51
0.0031857348377188543,5,0.04,27,51
0.13229515291367086,45,0.36,12,51
0.1758175646782272,67,0.536,63,51
0.15148640912722006,145,1.16,57,51
0.18275476939662053,290,2.32,47,51
0.1678855864365073,461,3.688,30,51
0.12882259884234934,788,6.304,26,51
0.12033216396116932,941,7.528,52,51
0.076899355392735,996,7.968,11,51
0.08273885276930223,1574,12.592,27,51
0.10131378343313636,1420,11.36,47,51
0.13650317452256625,1149,9.192,58,51
0.19716624951622153,544,4.352,63,51
0.19402157808737797,254,2.032,31,51
0.25525266767720545,190,1.52,43,51
0.12769412002140457,17,0.136,63,51
0.14575305573851982,22,0.176,30,51
9.370667017965605e-05,4,0.032,43,51
0.022343557361769045,4,0.032,39,51
0.12999460944025318,17,0.136,58,51
0.11122105424033278,40,0.32,63,51
0.2063531571999607,174,1.392,47,51
0.16638858320440061,139,1.112,29,51
0.2017631613836348,172,1.376,59,51
0.2454307623363525,409,3.272,63,51
0.17065963260177117,578,4.624,63,51
0.14029382238828883,413,3.304,47,51
0.12853217692572527,149,1.192,53,51
0.14378780413661088,38,0.304,63,51
0.12142694485404264,51,0.408,44,51
0.25053312579738224,64,0.512,58,51
0.21381545632710894,13,0.104,13,51
0.1363764627981315,18,0.144,58,51
0.05554941499911845,13,0.104,35,51
0.12540167623125947,17,0.136,6,51
0.024614123643183973,4,0.032,44,51
0.08823341966310524,10,0.08,62,51
0.18217274791286914,35,0.28,18,51
2.1817099309373593e-06,3,0.024,2,51
0.18091518614413604,42,0.336,44,51
0.15946835240521523,39,0.312,6,51
0.18276504234634006,172,1.376,59,51
0.17484158823005977,152,1.216,63,51
0.04948050594133749,10,0.08,53,51
0.17380470997834463,80,0.64,20,51
0.1346375335959229,55,0.44,59,51
0.20706123460843756,130,1.04,12,51
0.345863082337244,490,3.92,58,51
0.3364082203107801,564,4.512,32,51
0.263326488005857,271,2.168,3,51
0.16457620882626878,29,0.232,57,51
1.786277230270028e-06,5,0.04,19,51
0.12528955322007812,64,0.512,0,51
0.09793806384644871,63,0.504,1,51
0.18026363220952416,76,0.608,47,51
0.13936039075815307,6,0.048,25,51
0.23558898398286507,57,0.456,21,51
0.2588717821013138,52,0.416,46,51
0.19732160498706233,127,1.016,29,51
0.21053606525804344,43,0.344,30,51
0.02902645413029292,43,0.344,63,51
0.29078403747457104,86,0.688,42,51
0.20806204618574065,27,0.216,55,51
0.10339458478596412,13,0.104,14,51
0.06305569997083493,10,0.08,0,51
0.31364273402911025,4,0.032,10,51
0.27303374798603774,25,0.2,9,51
0.20091487439986913,22,0.176,62,51
0.22965494829633826,80,0.64,29,51
0.26942165733750295,114,0.912,22,51
0.12008519622783839,7,0.056,10,51
0.34678190986832985,20,0.16,34,51
0.23308663072146094,56,0.448,43,51
0.17695859736768055,20,0.16,60,51
0.15621294143684744,59,0.472,26,51
0.2837906748391271,68,0.544,62,51
0.2827837462503041,35,0.28,25,51
0.1917167845304268,52,0.416,61,51
0.1431113712353316,29,0.232,63,51
0.0158743773574832,7,0.056,50,51
0.15022690897142035,31,0.248,32,51
0.10315900323824306,7,0.056,45,51
3.1967581145172147e-07,3,0.024,3,50
2.075972785770792e-05,4,0.032,4,50
0.038959861312608035,5,0.04,56,50
7.488341338659867e-05,6,0.048,51,50
8.060778829259645e-06,4,0.032,1,50
0.07451156916935356,7,0.056,6,50
1.3598004855452928e-07,3,0.024,59,50
4.3515564914405524e-07,3,0.024,25,50
0.06797981570848295,5,0.04,41,50
4.1486308462642306e-08,3,0.024,12,50
4.5846553960634154e-08,3,0.024,61,50
0.07985974008732197,12,0.096,22,50
2.656288068022169e-07,3,0.024,6,50
2.2207012110679142e-07,3,0.024,2,50
0.02625481394978907,5,0.04,42,50
0.06885450816923963,4,0.032,6,50
0.11845511477487553,9,0.072,24,50
2.7861551805113057e-05,4,0.032,42,50
0.02512755052671298,8,0.064,19,50
0.10488886426542202,13,0.104,27,50
0.00011797129455698164,6,0.048,13,50
0.1312027402799915,19,0.152,38,50
0.11134061395249423,14,0.112,30,50
0.0834912827108297,10,0.08,2,50
0.06864887104878341,8,0.064,56,50
5.7699595767957135e-08,3,0.024,2,50
0.040257558826916756,6,0.048,61,50
0.040929335700182465,7,0.056,28,50
2.2514063073112805e-07,3,0.024,22,50
0.11199509076595114,13,0.104,36,50
0.06599194577742332,7,0.056,15,50
0.05877682691178386,8,0.064,6,50
0.02861114725568243,11,0.088,4,50
0.07164153440315744,5,0.04,23,50
0.060567189722493135,17,0.136,33,50
2.3265909823662795e-05,4,0.032,53,50
0.08473638481862182,6,0.048,49,50
6.728356868815628e-05,5,0.04,20,50
0.07277655182913105,8,0.064,4,50
0.0556543105623324,13,0.104,51,50
0.00017707163623592107,7,0.056,19,50
0.042840783622172286,7,0.056,36,50
2.983055330159819e-07,3,0.024,42,50
0.05473525310037434,12,0.096,36,50
0.037435125834860555,6,0.048,15,50
1.2296387623498056e-05,4,0.032,10,50
0.03292345938375841,5,0.04,43,50
0.0932515523997093,11,0.088,59,50
0.06538478878266096,7,0.056,53,50
0.0001716802921062677,7,0.056,26,50
0.057122204529286534,6,0.048,5,50
0.016472159376202063,4,0.032,50,50
4.164910261117427e-08,3,0.024,57,50
0.09987049107756654,13,0.104,47,50
0.04548954400228641,13,0.104,58,50
0.1173666485888281,18,0.144,26,50
0.0163653992788512,4,0.032,60,50
3.6229189426251196e-08,3,0.024,1,50
0.022903171289903174,4,0.032,56,50
0.06884686499892015,9,0.072,17,50
0.029265017417093815,5,0.04,23,50
7.765420523494087e-05,7,0.056,41,50
1.0802949645949413e-09,3,0.024,25,50
2.6864521605792415e-06,3,0.024,62,50
2.938402950588189e-07,3,0.024,24,50
0.0974121392444845,26,0.208,50,50
0.12173419950286048,20,0.16,31,50
0.06774432881276259,10,0.08,50,50
0.12437587536293966,27,0.216,62,50
0.09833536360694528,11,0.088,40,50
3.8677126887031504e-05,5,0.04,51,50
0.04389343647775705,7,0.056,50,50
0.06348509533736939,6,0.048,27,50
0.09657389692179441,6,0.048,5,50
5.953492714479513e-05,5,0.04,4,50
0.0547225775908023,6,0.048,36,50
0.00027551917065472093,10,0.08,5,50
0.11723742790589949,16,0.128,40,50
0.11706718624758629,14,0.112,19,50
0.15254904762361887,33,0.264,11,50
0.1053965165079564,39,0.312,32,50
0.05750595715855948,24,0.192,32,50
0.12205849409213114,23,0.184,62,50
0.0741405362024903,6,0.048,31,50
5.057771076029856e-08,3,0.024,6,50
1.4935246994696175e-07,3,0.024,38,50
0.08776892545689055,12,0.096,16,50
0.07069344662391532,6,0.048,63,50
3.392934170069701e-05,5,0.04,47,50
6.627089443137871e-07,3,0.024,19,50
3.5886752876916255e-05,5,0.04,45,50
0.031148527111638395,4,0.032,60,50
0.03443226151986049,7,0.056,37,50
0.05518830832398689,7,0.056,0,50
0.06141436165665531,15,0.12,19,50
0.14573581548609346,6,0.048,63,50
0.1278363399607994,16,0.128,59,50
0.1564551723365568,33,0.264,1,50
0.11202684761183941,28,0.224,55,50
0.06337481609970341,20,0.16,45,50
0.03968254040792059,9,0.072,33,50
0.08231740708702268,29,0.232,14,50
2.172946516815089e-06,4,0.032,38,50
2.1571119409221264e-08,3,0.024,54,50
0.04144013088798238,6,0.048,14,50
2.3641494687846418e-08,3,0.024,28,50
0.08303769284864905,6,0.048,36,50
0.1206754066493578,17,0.136,27,50
0.04529902391317025,9,0.072,27,50
0.08381500536180213,22,0.176,28,50
0.007649144241117777,7,0.056,10,50
0.0819406958707004,6,0.048,29,50
0.04612068302068819,5,0.04,45,50
0.09596471527908854,31,0.248,44,50
0.1026713507257398,44,0.352,63,50
0.1267417239277626,45,0.36,8,50
0.12126126557230577,42,0.336,6,50
0.12092852828610277,46,0.368,6,50
1.4101454359760623e-07,3,0.024,9,50
7.746773640349148e-07,3,0.024,38,50
8.702964489811412e-07,3,0.024,39,50
0.07383196235828307,11,0.088,31,50
0.010782695805322963,4,0.032,35,50
0.06976680238756547,13,0.104,37,50
0.05159775855001228,5,0.04,55,50
0.10986825779873372,27,0.216,21,50
0.09379574092010075,49,0.392,58,50
0.11299516249560455,85,0.68,21,50
0.1208085048368645,31,0.248,32,50
0.12518826248414291,22,0.176,12,50
0.0854440695657871,20,0.16,4,50
0.09279611231762011,11,0.088,28,50
6.675762638982027e-08,3,0.024,3,50
0.06320960273969771,6,0.048,35,50
0.09617220071496024,20,0.16,16,50
0.115196702889082,18,0.144,53,50
0.04637916528529951,11,0.088,10,50
0.04890517259008411,15,0.12,60,50
0.11661629228940858,50,0.4,49,50
0.12972604013738043,66,0.528,58,50
0.05375889769998841,59,0.472,43,50
0.05716828579022447,59,0.472,51,50
0.055890395082964055,12,0.096,63,50
0.11747951075373471,54,0.432,26,50
1.7359442283648718e-07,3,0.024,51,50
0.013288640592787683,4,0.032,1,50
0.09493558029958057,22,0.176,63,50
0.08178587948270263,7,0.056,52,50
0.1249849604222527,8,0.064,31,50
0.1590585178199939,18,0.144,30,50
0.12311900984312288,10,0.08,23,50
1.6198534259122732e-06,3,0.024,0,50
0.10031312171913012,15,0.12,26,50
0.11419768631672458,31,0.248,25,50
0.10560514283790408,21,0.168,40,50
0.08241954776334663,36,0.288,33,50
0.07068595087086585,37,0.296,43,50
0.07732073236663577,63,0.504,56,50
0.05670861782977246,102,0.816,23,50
0.12078427457133618,53,0.424,43,50
0.1360106763262116,131,1.048,52,50
0.0018281518723370408,4,0.032,38,50
0.141364550813017,8,0.064,27,50
0.12064953497928252,8,0.064,21,50
0.0483760677728727,10,0.08,0,50
0.06196953227373358,8,0.064,23,50
0.024085195081105744,4,0.032,17,50
0.1311199563236502,30,0.24,24,50
0.1019126575540552,21,0.168,1,50
0.11625052439522753,15,0.12,14,50
0.07198389610218565,24,0.192,46,50
1.9590995862609853e-07,3,0.024,45,50
0.12406804202117107,20,0.16,45,50
0.09435670197452861,27,0.216,2,50
0.10986105909167719,65,0.52,38,50
0.06883411185488512,179,1.432,30,50
0.04317965765411399,104,0.832,22,50
0.13565072538947665,138,1.104,39,50
2.3361013642536335e-05,5,0.04,12,50
7.67275626737766e-08,3,0.024,43,50
2.445269950968055e-07,3,0.024,24,50
1.2196444727460431e-05,5,0.04,58,50
0.12455640375394647,22,0.176,45,50
0.09842823876551125,5,0.04,9,50
0.08263412954353946,6,0.048,46,50
0.07327027762752325,9,0.072,17,50
0.09567563797097006,14,0.112,27,50
0.01584433095857501,5,0.04,53,50
0.06667626982839184,25,0.2,29,50
0.031707940686606574,11,0.088,12,50
0.10417624350238708,65,0.52,43,50
0.13332914431393186,73,0.584,17,50
0.06800247427988555,37,0.296,23,50
0.11324433264549601,162,1.296,13,50
0.06645854445800264,198,1.584,28,50
0.12824359762659057,161,1.288,30,50
0.0051058364038653855,4,0.032,51,50
0.09814685015330832,7,0.056,58,50
0.06480133980565649,16,0.128,47,50
0.05656748051756404,12,0.096,32,50
7.188441131233959e-08,3,0.024,38,50
0.0709519168622133,8,0.064,19,50
1.3954261148067342e-06,3,0.024,16,50
0.030388065619176258,4,0.032,3,50
0.05622886774903227,10,0.08,28,50
0.1372543295539713,11,0.088,5,50
0.1795347122733876,40,0.32,0,50
0.1840350064444853,72,0.576,59,50
0.048749747534821086,27,0.216,34,50
0.0922236629240512,70,0.56,19,50
0.0740877096214787,46,0.368,63,50
0.08283655371982022,193,1.544,62,50
0.08411871319430765,250,2.0,3,50
0.10397173140429933,191,1.528,45,50
0.047288612804580944,11,0.088,0,50
1.732454587102428e-05,4,0.032,11,50
0.07398961400835,14,0.112,40,50
0.004024356936358332,6,0.048,60,50
0.012640528327432171,7,0.056,43,50
3.963606154400168e-08,3,0.024,5,50
0.0706632771972589,16,0.128,34,50
0.06768698381921298,6,0.048,58,50
0.10704885737411374,41,0.328,44,50
0.12303855408608524,8,0.064,26,50
0.08338364765710589,43,0.344,27,50
0.1409994372440802,35,0.28,41,50
0.06652121152524051,67,0.536,17,50
0.10062289231119141,49,0.392,57,50
0.0794689195679676,179,1.432,15,50
0.08228560921375452,281,2.248,30,50
0.11071113276515485,340,2.72,9,50
0.06447241555084356,4,0.032,54,50
0.05780183633508314,6,0.048,5,50
1.6962559451496105e-06,4,0.032,8,50
1.8994158779150894e-07,3,0.024,31,50
0.08783844339244738,13,0.104,49,50
0.0501328134136547,7,0.056,15,50
0.10241510790455728,16,0.128,29,50
0.046563860500080205,8,0.064,12,50
0.08349267153778137,27,0.216,53,50
0.10265263443459378,19,0.152,63,50
0.0827348165065045,29,0.232,15,50
0.06471988174790248,50,0.4,58,50
0.06450837319242156,42,0.336,1,50
0.10444882118507272,103,0.824,51,50
0.08691849026825473,331,2.648,9,50
0.10331033549445033,291,2.328,15,50
0.11518640324886266,250,2.0,31,50
1.2486872085433846e-05,4,0.032,19,50
0.05903732928198397,7,0.056,31,50
0.05431584751751271,8,0.064,0,50
0.030225040616459076,5,0.04,54,50
4.633878698209789e-08,3,0.024,3,50
0.05965805302944405,7,0.056,61,50
0.11375906857561462,21,0.168,50,50
0.04689926376996464,16,0.128,3,50
0.06336206959142149,27,0.216,63,50
0.05264220837828839,17,0.136,42,50
0.07176178745758714,37,0.296,22,50
0.09341467253438718,58,0.464,63,50
0.06645103856888379,44,0.352,28,50
0.09758564370537032,171,1.368,63,50
0.07635378758698991,381,3.048,2,50
0.1161199966017089,185,1.48,59,50
1.9877394175082944e-08,3,0.024,2,50
4.886200833814775e-06,4,0.032,59,50
0.10434275698067946,13,0.104,17,50
0.09954529119889356,21,0.168,3,50
0.07670313398365468,27,0.216,47,50
0.0423071246683583,10,0.08,39,50
0.03894554293894358,13,0.104,15,50
0.07537924634334862,32,0.256,8,50
0.06350595619302768,42,0.336,18,50
0.05260309531561684,39,0.312,6,50
0.11579654568966402,119,0.952,1,50
0.07955804858507261,220,1.76,0,50
0.09576826961378057,82,0.656,31,50
0.04546734240195537,9,0.072,10,50
6.944091982911497e-08,3,0.024,6,50
4.720144275438543e-10,3,0.024,18,50
2.5374925124073872e-08,3,0.024,60,50
0.05301376998117613,15,0.12,15,50
0.05925548493448209,15,0.12,43,50
0.05819943344971661,20,0.16,57,50
0.04151165073607963,12,0.096,42,50
0.04920516415601533,22,0.176,35,50
0.06297680561159254,33,0.264,63,50
0.09520019863734824,49,0.392,5,50
0.10218319589643869,86,0.688,26,50
0.12874090990945183,73,0.584,45,50
0.08344510005413888,17,0.136,39,50
3.962427608250607e-08,3,0.024,17,50
3.160696911082674e-05,8,0.064,62,50
0.033917654867976245,5,0.04,61,50
5.2948742427598e-09,3,0.024,57,50
0.08519080985653904,14,0.112,60,50
0.0859036084845719,18,0.144,55,50
0.15669080315568715,25,0.2,10,50
0.1109711848795423,53,0.424,15,50
0.18434244948134082,40,0.32,20,50
0.20630245245566806,28,0.224,54,50
0.1358382506149507,26,0.208,15,50
1.3017675186688393e-06,3,0.024,62,50
8.054278725448208e-08,3,0.024,14,50
7.873547929193594e-07,3,0.024,43,50
0.06871384600778478,11,0.088,14,50
0.20157315344672908,20,0.16,61,50
0.14995487635998425,10,0.08,23,50
0.15796764420765588,15,0.12,51,50
0.007594021504743979,4,0.032,12,50
0.07105363400246961,5,0.04,63,50
0.21230775961719453,13,0.104,56,50
0.13450875928803302,13,0.104,22,50
0.10010177593587619,9,0.072,55,51
0.12781416439660775,10,0.08,36,51
1.2451871513220011e-07,3,0.024,58,51
0.13822543182329147,19,0.152,37,51
0.14954656987101758,28,0.224,9,51
0.0688904373108233,10,0.08,56,51
2.774393194284099e-05,4,0.032,38,51
0.10059825792896906,7,0.056,57,51
0.0802086036827311,14,0.112,16,51
2.490825408930912e-07,3,0.024,37,51
3.4290256513876593e-07,3,0.024,20,51
8.532357024413685e-05,5,0.04,7,51
0.050579817258358785,5,0.04,49,51
0.12834130762668725,15,0.12,7,51
0.007616962234071356,4,0.032,40,51
0.08145753023352796,16,0.128,20,51
0.1744672844856154,53,0.424,24,51
0.14980019774702888,20,0.16,46,51
0.09835340467548942,11,0.088,19,51
0.05093390319894386,8,0.064,61,51
0.15419180745480793,21,0.168,55,51
0.10394389486707442,13,0.104,12,51
0.21252677153953722,13,0.104,8,51
0.07082456741255318,13,0.104,59,51
0.17328924361424208,8,0.064,43,51
0.23987611297959613,81,0.648,30,51
0.2115265221883961,60,0.48,33,51
0.09206006873101921,45,0.36,14,51
0.07326859958105299,10,0.08,38,51
0.12437896827590696,16,0.128,45,51
0.14987916307436,23,0.184,23,51
0.1620173445833155,34,0.272,13,51
0.05671735830296946,13,0.104,52,51
3.813636073601856e-07,3,0.024,59,51
0.07368817444024937,32,0.256,38,51
0.1888824935425513,18,0.144,56,51
1.1859907507923613e-07,3,0.024,52,51
0.10382190568089668,20,0.16,9,51
0.09553565574179189,6,0.048,54,51
0.04970481236968535,4,0.032,62,51
0.1341527359930756,32,0.256,5,51
0.09788361786219156,12,0.096,0,51
0.20845261248265223,50,0.4,49,51
0.10914741280223425,10,0.08,5,51
0.053851004637479896,9,0.072,11,51
0.11049908324950874,42,0.336,0,51
0.18109290296125174,32,0.256,63,51
0.06703756179917456,26,0.208,57,51
0.052676801288380204,11,0.088,28,51
5.786988884389406e-08,3,0.024,17,51
0.13978177193668057,9,0.072,34,51
0.17438255560913954,40,0.32,61,51
0.167567723405771,89,0.712,1,51
0.21605270187665174,53,0.424,23,51
0.17099773135060364,113,0.904,57,51
0.1399020965354613,35,0.28,52,51
0.07903992863310144,15,0.12,58,51
0.13884628903600324,22,0.176,19,51
0.21106355944028365,42,0.336,59,51
0.1502644913827014,93,0.744,30,51
0.12217694029154114,55,0.44,33,51
0.186384653389299,135,1.08,60,51
0.1654322718907133,105,0.84,38,51
0.07993550038230411,17,0.136,25,51
0.1707470846190313,37,0.296,0,51
0.20189337875734098,46,0.368,58,51
0.04829928422473358,4,0.032,17,51
0.08425507125828272,25,0.2,39,51
0.17298478610885637,101,0.808,41,51
0.1726333026262927,81,0.648,42,51
0.14250981084519174,53,0.424,62,51
0.20281682392044154,153,1.224,63,51
0.1791212928748331,220,1.76,49,51
0.18564584334634415,62,0.496,6,51
0.20702460285966898,161,1.288,37,51
0.19166857029374412,47,0.376,58,51
0.13423898204254356,21,0.168,8,51
0.18480728972125926,20,0.16,48,51
0.06591301762044467,5,0.04,39,51
8.653148723484587e-08,3,0.024,60,51
0.05052918688755307,14,0.112,50,51
0.21308961177739813,6,0.048,47,51
0.12447304469351106,49,0.392,24,51
0.26432142495852967,375,3.0,31,51
0.1897597252649877,218,1.744,31,51
0.17545200673535474,116,0.928,47,51
0.18682288879477105,158,1.264,20,51
0.17843176714620843,148,1.184,63,51
0.20543746946498925,158,1.264,47,51
0.16561868295724508,73,0.584,21,51
0.17737878912269497,69,0.552,34,51
0.09591674608451035,18,0.144,9,51
9.840819418608741e-08,3,0.024,57,51
0.20010802563369848,120,0.96,61,51
0.22941870093505817,826,6.608,63,51
0.22066222191668558,948,7.584,55,51
0.18445773744221655,180,1.44,39,51
0.1968183115195135,340,2.72,63,51
0.2135079890564296,231,1.848,57,51
0.19490955307708663,174,1.392,4,51
0.19008130458307418,234,1.872,38,51
0.15282200072196414,30,0.24,6,51
0.18967091979359155,69,0.552,49,51
0.16008233060271226,85,0.68,26,51
0.20408211410888422,776,6.208,48,51
0.2251129273070856,835,6.68,55,51
0.19727096694388532,366,2.928,34,51
0.20846008117252424,333,2.664,59,51
0.2077990761802524,176,1.408,33,51
0.18680792138238594,136,1.088,21,51
0.23202872385177056,92,0.736,46,51
0.1696437442602855,51,0.408,53,51
0.0157626332262703,5,0.04,16,51
0.07190916335454732,34,0.272,55,51
0.18478749112199325,529,4.232,1,51
0.18686824238763586,780,6.24,6,51
0.21534330930115422,499,3.992,7,51
0.22155980356120628,381,3.048,4,51
0.1808864139185907,112,0.896,26,51
0.12087217938078879,57,0.456,56,51
0.2406425300520349,28,0.224,29,51
0.2862315165957845,26,0.208,62,51
0.09893043059202426,6,0.048,11,51
0.04868832634711024,22,0.176,8,51
0.0559379350766215,18,0.144,31,51
0.18082581610293844,80,0.64,22,51
0.180603571253427,414,3.312,7,51
0.0002472548965142961,9,0.072,29,51
0.22162993116748317,1046,8.368,44,51
0.20085793337695237,366,2.928,5,51
0.2782858094143268,930,7.44,0,51
0.13066007216048187,43,0.344,24,51
0.25167682189558943,56,0.448,22,51
